ocrSubjNumR,tocNum,ocrRepNo,id_repno_all,id_hd,tocName,keywordsall
3.1.4,3.1.4,NACA-RM-E53L18a,NACA-RM-E53L18a,metadc59944,Turbo-Propeller Engines,altitude performances turboprop engines
3.1.4,3.1.4,NACA-RM-E54D19,NACA-RM-E54D19,metadc62630,Turbo-Propeller Engines,aircraft engines engine operations
3.1.4,3.1.4,NACA-RM-E55B18,NACA-RM-E55B18,metadc61344,Turbo-Propeller Engines,aircraft engines aircraft power engine operation
3.1.4,3.1.4,NACA-RM-E55C23,NACA-RM-E55C23,metadc61293,Turbo-Propeller Engines,methods turboprop engines
3.1.4,3.1.4,NACA-RM-E56B03,NACA-RM-E56B03,metadc64557,Turbo-Propeller Engines,aerodynamics axial-flow compressors
3.1.4,3.1.4,NACA-TN-4172,NACA-TN-4172,metadc56923,Turbo-Propeller Engines,aircraft propellers sound-pressure levels
3.1.4,3.1.4,NACA-TN-4373,NACA-TN-4373,metadc57510,Turbo-Propeller Engines,turbine blades vibrational stresses
3.1.4,3.1.4,NACA-TN-3512,NACA-TN-3512,metadc57611,Turbo-Propeller Engines,HS-21 blades J33-9 turbojet engines metallic properties
3.1.4,3.1.4,NACA-RM-E50J24,NACA-RM-E50J24,metadc58613,Turbo-Propeller Engines,turbine-propeller engines altitude effects
3.1.4,3.1.4,NACA-TN-3654,NACA-TN-3654,metadc55957,Turbo-Propeller Engines,helicopters aircraft engines aircraft performance
3.1.4,3.1.4,NACA-TN-4059,NACA-TN-4059,metadc56705,Turbo-Propeller Engines,sound-pressure levels aircraft propellers propeller noise
3.1.4,3.1.4,NACA-TN-3422,NACA-TN-3422,metadc57688,Turbo-Propeller Engines,aircraft propellers noise survey
3.1.4,3.1.4,NACA-TN-2450,NACA-TN-2450,metadc55911,Turbo-Propeller Engines,aircraft engines turbine-propeller engines
3.1.4,3.1.4,NACA-RM-E54L20,NACA-RM-E54L20,metadc61052,Turbo-Propeller Engines,aircraft cooling compressor air bleed
3.1.4,3.1.4,NACA-RM-E50A04,NACA-RM-E50A04,metadc58378,Turbo-Propeller Engines,gas turbines turbojet engines
3.1.4,3.1.4,NACA-RM-E9D01,NACA-RM-E9D01,metadc58197,Turbo-Propeller Engines,aircraft engines aircraft power
3.1.4,3.1.4,NACA-RM-E8E10,NACA-RM-E8E10,metadc64626,Turbo-Propeller Engines,power plants turbine blades
3.1.4,3.1.4,NACA-RM-E54D27,NACA-RM-E54D27,metadc60554,Turbo-Propeller Engines,aircraft turbine engines aircraft lubricants
3.1.4,3.1.4,NACA-TN-2184,NACA-TN-2184,metadc55778,Turbo-Propeller Engines,aircraft engines frequency response characteristics
3.1.4,3.1.4,NACA-TN-2513,NACA-TN-2513,metadc55878,Turbo-Propeller Engines,thermodynamics metallic properties Haynes Stellite alloy
3.1.4,3.1.4,NACA-TN-2653,NACA-TN-2653,metadc55876,Turbo-Propeller Engines,aircraft engines calculations
3.1.4,3.1.4,NACA-TN-2672,NACA-TN-2672,metadc56902,Turbo-Propeller Engines,aircraft engines compressor-inlet water injection tail pipe burning engine augmentations
3.1.4,3.1.4,NACA-TN-2701,NACA-TN-2701,metadc55864,Turbo-Propeller Engines,aircraft-noise problems aircraft construction
3.1.4,3.1.4,NACA-TN-2826,NACA-TN-2826,metadc56352,Turbo-Propeller Engines,gas-turbine engines simulation techniques
3.1.4,3.1.4,NACA-TN-3335,NACA-TN-3335,metadc57485,Turbo-Propeller Engines,gas-turbine engines aircraft performance
3.1.4,3.1.4,NACA-RM-E51F15,NACA-RM-E51F15,metadc58896,Turbo-Propeller Engines,turbine-propeller engines aircraft engines aircraft power
3.1.4,3.1.4,NACA-RM-E51B08,NACA-RM-E51B08,metadc58949,Turbo-Propeller Engines,controlled engine systems transient response data
3.1.4,3.1.4,NACA-RM-E51K21,NACA-RM-E51K21,metadc59868,Turbo-Propeller Engines,gas-turbine engines engine time constants
3.1.4,3.1.4,NACA-RM-E55A05,NACA-RM-E55A05,metadc61103,Turbo-Propeller Engines,turboprop engines engine-propeller combinations
3.1.4,3.1.4,NACA-TN-3774,NACA-TN-3774,metadc55996,Turbo-Propeller Engines,crash-fire prevention systems initiating systems aircraft crashes
3.1.6,3.1.6,NACA-RM-L53L15,NACA-RM-L53L15,metadc60053,Pulse-Jet Engines,helicopters pulse-jet engines aircraft power
3.1.6,3.1.6,NACA-TN-3855,NACA-TN-3855,metadc56207,Pulse-Jet Engines,aircraft engines engine speeds
3.1.6,3.1.6,NACA-TN-2756,NACA-TN-2756,metadc56411,Pulse-Jet Engines,ramjet engines pulsejet engines
3.1.6,3.1.6,NACA-TN-2701,NACA-TN-2701,metadc55864,Pulse-Jet Engines,aircraft-noise problems aircraft construction
3.1.6,3.1.6,NACA-TN-3625,NACA-TN-3625,metadc57888,Pulse-Jet Engines,helicopters pulse jet engines helicopter rotor blades
3.1.7,3.1.7,NACA-TN-2701,NACA-TN-2701,metadc55864,Ram-Jet Engines,aircraft-noise problems aircraft construction
3.1.7,3.1.7,NACA-RM-L9B17,NACA-RM-L9B17,metadc58300,Ram-Jet Engines,aircraft engines aircraft power
3.1.7,3.1.7,NACA-RM-L6K08b,NACA-RM-L6K08b,metadc63915,Ram-Jet Engines,ramjet engines aircraft burners
3.1.7,3.1.7,NACA-RM-E52B19,NACA-RM-E52B19,metadc64739,Ram-Jet Engines,ramjet engines drag coefficients
3.1.7,3.1.7,NACA-RM-E51L21,NACA-RM-E51L21,metadc59762,Ram-Jet Engines,ramjet engines aircraft fuels
3.1.7,3.1.7,NACA-RM-E51C16,NACA-RM-E51C16,metadc58755,Ram-Jet Engines,ramjet engines aircraft inlets
3.1.7,3.1.7,NACA-TN-2756,NACA-TN-2756,metadc56411,Ram-Jet Engines,ramjet engines pulsejet engines
3.1.7,3.1.7,NACA-RM-L50L27,NACA-RM-L50L27,metadc64652,Ram-Jet Engines,ram-jet test vehicle engine ignition accelerometers
3.1.7,3.1.7,NACA-RM-E50J30,NACA-RM-E50J30,metadc58637,Ram-Jet Engines,force characteristics pressure characteristics nose inlets
3.1.7,3.1.7,NACA-RM-E8A26,NACA-RM-E8A26,metadc57664,Ram-Jet Engines,ramjet engines aircraft power
3.1.7,3.1.7,NACA-RM-E50H21,NACA-RM-E50H21,metadc58592,Ram-Jet Engines,ramjet engines combustion efficiency aircraft power
3.1.7,3.1.7,NACA-RM-L53A02,NACA-RM-L53A02,metadc59496,Ram-Jet Engines,helicopter blades fuel-spray-particle paths
3.1.7,3.1.7,NACA-RM-E50F16,NACA-RM-E50F16,metadc58492,Ram-Jet Engines,ramjet engines combustion chambers
3.1.7,3.1.7,NACA-RM-E7L02,NACA-RM-E7L02,metadc58186,Ram-Jet Engines,fuel injection aircraft fuels
3.1.7,3.1.7,NACA-RM-E51B13,NACA-RM-E51B13,metadc58720,Ram-Jet Engines,additive drag aircraft inlets
3.1.7,3.1.7,NACA-RM-E51D11,NACA-RM-E51D11,metadc58813,Ram-Jet Engines,aircraft power combustion performance
3.1.7,3.1.7,NACA-RM-L53D02,NACA-RM-L53D02,metadc62123,Ram-Jet Engines,helicopters ramjet engines aerodynamics aircraft power
3.1.7,3.1.7,NACA-TN-3594,NACA-TN-3594,metadc55940,Ram-Jet Engines,fluid motion flow characteristics
3.1.7,3.1.7,NACA-RM-E53F19,NACA-RM-E53F19,metadc59720,Ram-Jet Engines,jet-engine combustors aircraft turbulence
3.1.7,3.1.7,NACA-RM-E6L06,NACA-RM-E6L06,metadc58120,Ram-Jet Engines,ramjet engines aircraft power
3.1.7,3.1.7,NACA-RM-E7I05a,NACA-RM-E7I05a,metadc58093,Ram-Jet Engines,ramjet engines combustion efficiency
3.1.7,3.1.7,NACA-RM-E8C22,NACA-RM-E8C22,metadc57590,Ram-Jet Engines,flame holders aircraft combustors
3.1.7,3.1.7,NACA-RM-E8I01,NACA-RM-E8I01,metadc57939,Ram-Jet Engines,flame holders ramjet engines aircraft performance
3.1.7,3.1.7,NACA-RM-E8I28,NACA-RM-E8I28,metadc58012,Ram-Jet Engines,ramjet engines aircraft fuel aircraft power
3.1.7,3.1.7,NACA-RM-E9F09,NACA-RM-E9F09,metadc58384,Ram-Jet Engines,aircraft combustion flame holders
3.1.7,3.1.7,NACA-RM-E9F20,NACA-RM-E9F20,metadc58249,Ram-Jet Engines,fuel preheaters heating systems
3.1.7,3.1.7,NACA-RM-E9F22,NACA-RM-E9F22,metadc58252,Ram-Jet Engines,ramjet engines combustion efficiencies
3.1.7,3.1.7,NACA-RM-E9H19,NACA-RM-E9H19,metadc58306,Ram-Jet Engines,analyses ram-jets
3.1.7,3.1.7,NACA-RM-L50H10,NACA-RM-L50H10,metadc58557,Ram-Jet Engines,aircraft power ramjet engines
3.1.7,3.1.7,NACA-RM-E50I06,NACA-RM-E50I06,metadc58661,Ram-Jet Engines,ramjet engines aircraft fuel
3.1.7,3.1.7,NACA-RM-L50L06,NACA-RM-L50L06,metadc57670,Ram-Jet Engines,ramjet engines aircraft engines aircraft power
3.1.7,3.1.7,NACA-RM-E51C12,NACA-RM-E51C12,metadc58722,Ram-Jet Engines,aircraft fuel specific-impulse characteristics
3.1.7,3.1.7,NACA-RM-E51C23,NACA-RM-E51C23,metadc58804,Ram-Jet Engines,aircraft fuel aircraft power
3.1.7,3.1.7,NACA-RM-E51C05,NACA-RM-E51C05,metadc64680,Ram-Jet Engines,Helmholtz resonators pulsation damping
3.1.7,3.1.7,NACA-RM-E51F05,NACA-RM-E51F05,metadc59019,Ram-Jet Engines,aircraft fuel aircraft combustion
3.1.7,3.1.7,NACA-RM-E51H02,NACA-RM-E51H02,metadc58915,Ram-Jet Engines,ramjet engines aircraft diffusers
3.1.7,3.1.7,NACA-RM-E52D08,NACA-RM-E52D08,metadc59217,Ram-Jet Engines,ram-jet engines fuel combustion
3.1.7,3.1.7,NACA-RM-L52D24,NACA-RM-L52D24,metadc59127,Ram-Jet Engines,drag characteristics aerodynamics ramjet engines
3.1.7,3.1.7,NACA-RM-E52I23,NACA-RM-E52I23,metadc64699,Ram-Jet Engines,flame holders aircraft fuel
3.1.7,3.1.7,NACA-RM-E52L08,NACA-RM-E52L08,metadc59465,Ram-Jet Engines,aircraft fuels aircraft power
3.1.7,3.1.7,NACA-RM-E53C20,NACA-RM-E53C20,metadc59784,Ram-Jet Engines,aircraft combustors aircraft flame holders
3.1.7,3.1.7,NACA-RM-E53G14,NACA-RM-E53G14,metadc59663,Ram-Jet Engines,aircraft fuel aircraft propulsion
3.1.7,3.1.7,NACA-TN-3574,NACA-TN-3574,metadc57885,Ram-Jet Engines,acoustics jet engines
3.1.7,3.1.7,NACA-RM-E55K02,NACA-RM-E55K02,metadc61685,Ram-Jet Engines,fuel spray aircraft fuel
3.1.7,3.1.7,NACA-RM-E53I14,NACA-RM-E53I14,metadc59979,Ram-Jet Engines,isooctane sprays ramjet engines fuel-air mixtures
3.1.7,3.1.7,NACA-RM-L53H18a,NACA-RM-L53H18a,metadc279554,Ram-Jet Engines,helicopters helicopter rotors aircraft performance
3.1.7,3.1.7,NACA-RM-E53F19,NACA-RM-E53F19,metadc53289,Ram-Jet Engines,turbulent flow flow fluctuations flow characteristics
3.1.7,3.1.7,NACA-RM-E52F02,NACA-RM-E52F02,metadc59646,Ram-Jet Engines,aircraft drag ramjet engines
3.1.7,3.1.7,NACA-RM-E52J08,NACA-RM-E52J08,metadc59462,Ram-Jet Engines,missiles nacelle engines
3.1.7,3.1.7,NACA-RM-E52H08,NACA-RM-E52H08,metadc59375,Ram-Jet Engines,missiles missile power
3.1.7,3.1.7,NACA-RM-E52F25,NACA-RM-E52F25,metadc59315,Ram-Jet Engines,exhaust jet spreading ramjet engines
3.1.7,3.1.7,NACA-TN-3152,NACA-TN-3152,metadc57024,Ram-Jet Engines,combustion chambers transverse resonance
3.1.7,3.1.7,NACA-RM-L53G28,NACA-RM-L53G28,metadc59764,Ram-Jet Engines,flow characteristics buzzing oscillation
3.1.7,3.1.7,NACA-RM-L8E27,NACA-RM-L8E27,metadc57660,Ram-Jet Engines,wedge diffusers aircraft control ducted-airfoil ram jets
3.1.7,3.1.7,NACA-TN-3983,NACA-TN-3983,metadc56428,Ram-Jet Engines,aircraft combustors transverse acoustic fields
3.1.7,3.1.7,NACA-RM-L55F28,NACA-RM-L55F28,metadc64525,Ram-Jet Engines,ramjet engines helicopters helicopter rotors
3.1.7,3.1.7,NACA-RM-E54A28,NACA-RM-E54A28,metadc62588,Ram-Jet Engines,aircraft fuel aircraft combustors
3.1.7,3.1.7,NACA-RM-E53K05,NACA-RM-E53K05,metadc59416,Ram-Jet Engines,ramjet engines fuel slurries aircraft fuel
3.1.7,3.1.7,NACA-RM-E53F11,NACA-RM-E53F11,metadc59621,Ram-Jet Engines,missiles missile performance
3.1.7,3.1.7,NACA-RM-E53E27,NACA-RM-E53E27,metadc59647,Ram-Jet Engines,slurry fuels aircraft fuel
3.1.7,3.1.7,NACA-RM-E53D30,NACA-RM-E53D30,metadc64987,Ram-Jet Engines,aircraft fuel magnesium slurries aircraft power
3.1.7,3.1.7,NACA-RM-E52K12,NACA-RM-E52K12,metadc64718,Ram-Jet Engines,slurry fuels aircraft fuel
3.1.7,3.1.7,NACA-RM-E52B01,NACA-RM-E52B01,metadc59123,Ram-Jet Engines,metal-hydrocarbon combustion aircraft fuel hydrocarbon fuel
3.1.7,3.1.7,NACA-TN-4386,NACA-TN-4386,metadc57482,Ram-Jet Engines,combustion ram-jet engines
3.1.7,3.1.7,NACA-TN-4267,NACA-TN-4267,metadc57522,Ram-Jet Engines,ramjet engines aircraft power
3.1.7,3.1.7,NACA-RM-E52F16,NACA-RM-E52F16,metadc59248,Ram-Jet Engines,aircraft diffusers aircraft control
3.1.7,3.1.7,NACA-TN-4087,NACA-TN-4087,metadc57173,Ram-Jet Engines,droplet testing liquid atomization
3.1.7,3.1.7,NACA-RM-E53B19,NACA-RM-E53B19,metadc59741,Ram-Jet Engines,fuel-air ratio combustion performance aircraft engines
3.1.7,3.1.7,NACA-RM-E52L26,NACA-RM-E52L26,metadc59622,Ram-Jet Engines,aircraft combustors ramjet engines
3.1.7,3.1.7,NACA-RM-E53F15,NACA-RM-E53F15,metadc59635,Ram-Jet Engines,connected-pipe testing aircraft combustors fuel-air ratios
3.1.7,3.1.7,NACA-TN-4162,NACA-TN-4162,metadc56837,Ram-Jet Engines,heat characteristics aircraft burners
3.1.7,3.1.7,NACA-RM-E53L15,NACA-RM-E53L15,metadc64788,Ram-Jet Engines,aircraft diffusers ramjet engines
3.1.7,3.1.7,NACA-RM-E54B23,NACA-RM-E54B23,metadc60258,Ram-Jet Engines,translating-cone inlets flow characteristics
3.1.7,3.1.7,NACA-RM-E54G13,NACA-RM-E54G13,metadc60637,Ram-Jet Engines,ramjet engines combustion efficiencies
3.1.7,3.1.7,NACA-RM-L53E21,NACA-RM-L53E21,metadc64783,Ram-Jet Engines,ramjet combustors aircraft power
3.1.7,3.1.7,NACA-RM-E55A31,NACA-RM-E55A31,metadc61121,Ram-Jet Engines,combustors pentaborane
3.1.7,3.1.7,NACA-RM-E50B14,NACA-RM-E50B14,metadc58392,Ram-Jet Engines,ramjet engines aircraft power aircraft performance
3.1.7,3.1.7,NACA-RM-E50D07,NACA-RM-E50D07,metadc58503,Ram-Jet Engines,ramjet engines combustion chamber inlets
3.1.7,3.1.7,NACA-RM-E50L18,NACA-RM-E50L18,metadc58737,Ram-Jet Engines,aircraft velocities ramjet engines
3.1.7,3.1.7,NACA-RM-L56C06,NACA-RM-L56C06,metadc62373,Ram-Jet Engines,aircraft fuel ramjet engines
3.1.7,3.1.7,NACA-RM-E54H02,NACA-RM-E54H02,metadc60738,Ram-Jet Engines,aircraft inlets aircraft power
3.1.8,3.1.8,NACA-RM-E58B20,NACA-RM-E58B20,metadc63986,Rocket Engines,liquid methane liquid fuel aircraft fuels
3.1.8,3.1.8,NACA-TN-3254,NACA-TN-3254,metadc57192,Rocket Engines,microwave beams flame temperatures
3.1.8,3.1.8,NACA-TN-3316,NACA-TN-3316,metadc57353,Rocket Engines,solid-fuel rockets aircraft power
3.1.8,3.1.8,NACA-TN-4399,NACA-TN-4399,metadc57277,Rocket Engines,pilotless aircraft aerodynamics
3.1.8,3.1.8,NACA-TN-4325,NACA-TN-4325,metadc57161,Rocket Engines,rocket engines aerodynamic heating
3.1.8,3.1.8,NACA-TN-3883,NACA-TN-3883,metadc56386,Rocket Engines,aircraft fuel propellant vaporization
3.1.8,3.1.8,NACA-RM-E58E21,NACA-RM-E58E21,metadc64263,Rocket Engines,aircraft combustors hydrogen-oxygen injections aircraft power
3.1.8,3.1.8,NACA-RM-E58A21,NACA-RM-E58A21,metadc63762,Rocket Engines,aircraft performance aircraft fuels rocket propellants
3.1.8,3.1.8,NACA-TN-4034,NACA-TN-4034,metadc56376,Rocket Engines,liquid rockets fluid-system parameters
3.1.8,3.1.8,NACA-TN-4219,NACA-TN-4219,metadc57168,Rocket Engines,vaporization aircraft engines
3.1.8,3.1.8,NACA-TN-2701,NACA-TN-2701,metadc55864,Rocket Engines,aircraft-noise problems aircraft construction
3.1.8,3.1.8,NACA-RM-E8A29a,NACA-RM-E8A29a,metadc57642,Rocket Engines,rockets rocket cooling
3.1.8,3.1.8,NACA-RM-A6G22,NACA-RM-A6G22,metadc57965,Rocket Engines,missiles antiaircraft missiles missile control
3.1.8,3.1.8,NACA-RM-E52K21,NACA-RM-E52K21,metadc59458,Rocket Engines,acid-gasoline reactions aircraft fuel aircraft engines
3.1.8,3.1.8,NACA-RM-E53E08,NACA-RM-E53E08,metadc59671,Rocket Engines,aircraft propellants aircraft fuels
3.1.8,3.1.8,NACA-RM-L54C04,NACA-RM-L54C04,metadc60300,Rocket Engines,aircraft design aircraft drag aircraft control
3.1.8,3.1.8,NACA-RM-E54A29,NACA-RM-E54A29,metadc60439,Rocket Engines,aircraft engines combustion oscillations
3.1.8,3.1.8,NACA-RM-E56C10,NACA-RM-E56C10,metadc62163,Rocket Engines,aircraft fuel screaming tendency
3.1.8,3.1.8,NACA-RM-E56D04,NACA-RM-E56D04,metadc62610,Rocket Engines,aircraft fuel fuel injectors
3.1.8,3.1.8,NACA-RM-L56E28,NACA-RM-L56E28,metadc62759,Rocket Engines,rocket-propelled models boosting problems
3.1.8,3.1.8,NACA-RM-E56F04,NACA-RM-E56F04,metadc62796,Rocket Engines,rocket propellants aircraft fuel
3.1.8,3.1.8,NACA-RM-E56F22,NACA-RM-E56F22,metadc62687,Rocket Engines,combustion-chamber configurations aircraft fuel
3.1.8,3.1.8,NACA-RM-E57E02,NACA-RM-E57E02,metadc53027,Rocket Engines,fluorine carbon fluorine disposal chemical properties
3.1.8,3.1.8,NACA-RM-E57E02,NACA-RM-E57E02,metadc63852,Rocket Engines,fluorine carbon fluorine disposal chemical properties
3.1.8,3.1.8,NACA-RM-E57E03,NACA-RM-E57E03,metadc63858,Rocket Engines,aircraft engines aircraft fuel
3.1.8,3.1.8,NACA-RM-E57E13,NACA-RM-E57E13,metadc63589,Rocket Engines,fuel injectors aircraft propellants
3.1.8,3.1.8,NACA-TN-3985,NACA-TN-3985,metadc56356,Rocket Engines,aircraft combustors aircraft engines
3.1.8,3.1.8,NACA-RM-E57F12,NACA-RM-E57F12,metadc63445,Rocket Engines,blade designs turbine performances
3.1.8,3.1.8,NACA-TN-4098,NACA-TN-4098,metadc56542,Rocket Engines,aircraft fuel propellant vaporization
3.1.8,3.1.8,NACA-RM-E57I26,NACA-RM-E57I26,metadc63994,Rocket Engines,aircraft engines fuel-orifice diameter fuel injectors
3.1.8,3.1.8,NACA-RM-E57K22,NACA-RM-E57K22,metadc64034,Rocket Engines,JP-4 fuel aircraft fuels
3.1.8,3.1.8,NACA-TN-3033,NACA-TN-3033,metadc56696,Rocket Engines,measurements rocket engines
3.1.8,3.1.8,NACA-TN-4211,NACA-TN-4211,metadc57082,Rocket Engines,rotating disks sliding effects friction effects
3.1.8,3.1.8,NACA-TN-4222,NACA-TN-4222,metadc57193,Rocket Engines,aircraft fuel droplet size distributions
3.1.8,3.1.8,NACA-TN-3140,NACA-TN-3140,metadc57195,Rocket Engines,aircraft cooling aerodynamic heating
3.1.8,3.1.8,NACA-RM-E52L11,NACA-RM-E52L11,metadc53028,Rocket Engines,aircraft fuels aircraft performance liquid propellants
3.1.8,3.1.8,NACA-RM-E51C01,NACA-RM-E51C01,metadc58799,Rocket Engines,aircraft fuel rocket propellants
3.1.8,3.1.8,NACA-RM-E9F01,NACA-RM-E9F01,metadc58366,Rocket Engines,aircraft fuel aircraft engines
3.1.8,3.1.8,NACA-RM-E9C11,NACA-RM-E9C11,metadc58234,Rocket Engines,aircraft fuel diborane-oxygen mixtures
3.1.8,3.1.8,NACA-RM-E7I05,NACA-RM-E7I05,metadc58099,Rocket Engines,aircraft performance aircraft fuel ducted rockets
3.1.8,3.1.8,NACA-RM-E51L11,NACA-RM-E51L11,metadc59860,Rocket Engines,rocket propellants aircraft fuel
3.1.8,3.1.8,NACA-RM-L52F12,NACA-RM-L52F12,metadc59280,Rocket Engines,rocket motors aircraft vanes
3.1.8,3.1.8,NACA-RM-L52L01,NACA-RM-L52L01,metadc59489,Rocket Engines,Bell X-1 aircraft pressures aerodynamics
3.1.8,3.1.8,NACA-RM-E52L11,NACA-RM-E52L11,metadc59476,Rocket Engines,rocket propellants aircraft fuel
3.1.8,3.1.8,NACA-RM-E53A26,NACA-RM-E53A26,metadc53029,Rocket Engines,aircraft fuels ammonia fluorine chemical properties
3.1.8,3.1.8,NACA-RM-E53E12,NACA-RM-E53E12,metadc53034,Rocket Engines,aircraft fuels ammonia fluorine chemical properties
3.1.8,3.1.8,NACA-RM-E53F08,NACA-RM-E53F08,metadc53033,Rocket Engines,aircraft fuels rocket propellants ammonia hydrazine
3.1.8,3.1.8,NACA-RM-E53F08,NACA-RM-E53F08,metadc59722,Rocket Engines,aircraft fuel rocket propellants
3.1.8,3.1.8,NACA-RM-E54H09,NACA-RM-E54H09,metadc60728,Rocket Engines,aircraft fuels liquid fluorine liquid oxygen
3.1.8,3.1.8,NACA-RM-E55C22,NACA-RM-E55C22,metadc64210,Rocket Engines,aircraft fuel aircraft combustion
3.1.8,3.1.8,NACA-RM-E50C30,NACA-RM-E50C30,metadc58415,Rocket Engines,aircraft fuel aircraft propellants aircraft engines
3.1.8,3.1.8,NACA-RM-E56D23,NACA-RM-E56D23,metadc62645,Rocket Engines,aircraft fuel rocket performance
3.1.8,3.1.8,NACA-TN-3739,NACA-TN-3739,metadc56038,Rocket Engines,meteorology sounding rockets Nike-Deacon missiles
3.1.8,3.1.8,NACA-RM-L50I18,NACA-RM-L50I18,metadc58663,Rocket Engines,pressure distributions aircraft power rocket motors
3.1.8,3.1.8,NACA-RM-E56L10a,NACA-RM-E56L10a,metadc63260,Rocket Engines,aircraft fuel rocket propellants
3.1.8,3.1.8,NACA-TN-3935,NACA-TN-3935,metadc56807,Rocket Engines,hydrogen-oxygen mixtures detonation combustion aircraft fuel
3.1.8,3.1.8,NACA-TN-3978,NACA-TN-3978,metadc56392,Rocket Engines,exhaust nozzles noise fields acoustic near fields
3.1.8,3.1.8,NACA-TN-3983,NACA-TN-3983,metadc56428,Rocket Engines,aircraft combustors transverse acoustic fields
3.1.8,3.1.8,NACA-RM-E56A27,NACA-RM-E56A27,metadc62469,Rocket Engines,aircraft fuel rocket performance
3.1.8,3.1.8,NACA-RM-E8A30,NACA-RM-E8A30,metadc57648,Rocket Engines,aircraft fuel liquid propellants
3.1.8,3.1.8,NACA-RM-E56K14,NACA-RM-E56K14,metadc63203,Rocket Engines,aircraft fuel rocket propellants
3.1.8,3.1.8,NACA-RM-E52K19,NACA-RM-E52K19,metadc59528,Rocket Engines,rocket engines aircraft fuel
3.1.8,3.1.8,NACA-RM-E53D03,NACA-RM-E53D03,metadc59732,Rocket Engines,aircraft engines aircraft power
3.1.9,3.1.9,NACA-TN-3376,NACA-TN-3376,metadc56248,Jet-Driven Rotors,helicopters aircraft rotors
3.1.9,3.1.9,NACA-TN-3367,NACA-TN-3367,metadc56067,Jet-Driven Rotors,helicopters helicopter blades
3.1.9,3.1.9,NACA-TN-3950,NACA-TN-3950,metadc56273,Jet-Driven Rotors,duct-exit Mach number helicopter power
3.1.9,3.1.9,NACA-TN-3089,NACA-TN-3089,metadc56985,Jet-Driven Rotors,flow characteristics helicopters
3.1.9,3.1.9,NACA-TN-2863,NACA-TN-2863,metadc56649,Jet-Driven Rotors,laminar natural-convection flow heat transfer characteristics
3.1.9,3.1.9,NACA-RM-L56B17,NACA-RM-L56B17,metadc62435,Jet-Driven Rotors,helicopters pressure-jet systems
3.1.9,3.1.9,NACA-RM-E54L23,NACA-RM-E54L23,metadc61043,Jet-Driven Rotors,helicopters rotors
3.1.9,3.1.9,NACA-TN-3855,NACA-TN-3855,metadc56207,Jet-Driven Rotors,aircraft engines engine speeds
3.1.9,3.1.9,NACA-RM-L55F28,NACA-RM-L55F28,metadc64525,Jet-Driven Rotors,ramjet engines helicopters helicopter rotors
3.1.9,3.1.9,NACA-RM-L54F29,NACA-RM-L54F29,metadc60672,Jet-Driven Rotors,internal-flow systems helicopters
3.1.9,3.1.9,NACA-TN-2635,NACA-TN-2635,metadc56373,Jet-Driven Rotors,heat transfer Reynolds Numbers
3.1.9,3.1.9,NACA-TN-4273,NACA-TN-4273,metadc56957,Jet-Driven Rotors,flow characteristics heat transfer characteristics
3.1.9,3.1.9,NACA-RM-E56B21,NACA-RM-E56B21,metadc62454,Jet-Driven Rotors,helicopters pressure-jet power plants aircraft power
3.1.9,3.1.9,NACA-RM-L53H18a,NACA-RM-L53H18a,metadc279554,Jet-Driven Rotors,helicopters helicopter rotors aircraft performance
3.1.9,3.1.9,NACA-RM-L50I21,NACA-RM-L50I21,metadc58673,Jet-Driven Rotors,XH-17 helicopters flutter characteristics
