title,creatorsall,year,pp,id_hd,id_casi,id_repno,y,x,keywordsall,id_repno_all
An Analytical Study of the Comparative Performance of Four Air-Induction Systems for Turbojet-Powered Airplanes Designed to Operate at Mach Numbers Up to 1.5,"Blackaby, James R.",1952,38,metadc59221,19930087090,NACA-RM-A52C14,1952.4842902015914,0.22441555263091095,air-induction systems turbojet engines,NACA-RM-A52C14
Some Data on Body and Jet Reaction Controls,"Henning, Allen B. and Wineman, Andrew R. and Rainey, Robert W.",1957,52,metadc64447,19930090292,NACA-RM-L56L17,1957.3863383062028,0.47144445895441534,aircraft control missiles,NACA-RM-L56L17
Wind-Tunnel Investigation of Two Vertical-Takeoff-and-Landing Jet Bomber Airplane Configurations at Mach Numbers of 1.94 and 2.40,"Jones, Robert A. and Rainey, Robert W.",1956,42,metadc63098,19930089566,NACA-RM-L56H22a,1956.9145901789798,0.049243682208123585,aerodynamics VTOL aircraft aircraft tails aircraft wings,NACA-RM-L56H22a
"Explosion and Combustion Properties of Alkylsilanes 1: Temperature-Composition Limits of Explosion for Methyl-,Dimethyl-,Trimethyl-,Tetramethyl-,and Vinylsilane at Atmospheric Pressure","Schalla, Rose L. and McDonald, Glen E.",1954,11,metadc59935,19930087991,NACA-RM-E53L01,1954.8248949491829,0.6280727330345662,alkylsilanes aircraft fuel explosion limits,NACA-RM-E53L01
Effect of Water on Carbon Monoxide-Oxygen Flame Velocity,"McDonald, Glen E.",1954,15,metadc60213,19930088134,NACA-RM-E53L08,1954.420634453751,0.6171233066883655,flame velocities aircraft fuel,NACA-RM-E53L08
A Wind-Tunnel Investigation of Bomb Release at a Mach Number of 1.62,"Rainey, Robert W.",1954,29,metadc60060,19930088071,NACA-RM-L53L29,1954.0230099612966,0.6151979028033288,bomb releases interference effects,NACA-RM-L53L29
Thermal Stability of Pentaborane in the Range 329 to 419 Degrees F,"McDonald, Glen E.",1956,4,metadc60720,19930088359,NACA-RM-E54G16,1956.583516300049,0.9088414916482659,pentaborane aircraft stability,NACA-RM-E54G16
Thermal Decomposition of Ethylpentaborane in Gas Phase,"McDonald, Glen E.",1956,20,metadc62627,19930089320,NACA-RM-E56D26,1956.7825562081966,0.209755450335254,ethylpentaborane thermal stability,NACA-RM-E56D26
Calculated and Measured Stresses in Simple Panels Subject to Intense Random Acoustic Loading Including the Near Noise Field of a Turbojet Engine,"Lassiter, Leslie W. and Hess, Robert W.",1957,33,metadc57025,19930085073,NACA-TN-4076,1957.461341581324,0.5312986618502044,2024-T3 aluminum panel stresses,NACA-TN-4076
Effects of Inlet-Flow-Air Distortion on Steady-State Altitude Performance of an Axial-Flow Turbojet Engine,"Conrad, E. William and Hanson, Morgan P. and McAulay, John E.",1955,47,metadc61089,19930088568,NACA-RM-E55A04,1955.1441602083225,0.44837700476971765,axial-flow turbojet engines inlet-air-flow distortion,NACA-RM-E55A04
Altitude Wind Tunnel Investigation of the Prototype J40-WE-8 Turbojet Engine Without Afterburner,"McAulay, John E. and Kaufman, Harold R.",1953,52,metadc59441,19930087366,NACA-RM-E52K10,1953.935829909748,0.9181998992009556,altitudes J40 turbojet engine,NACA-RM-E52K10
Altitude Performance Investigation of Two Single-Annular Type Combustors and the Prototype J40-WE-8 Turbojet Engine Combustor With Various Combustor-Inlet Air Pressure Profiles,"Sobolewski, Adam E. and Miller, Robert R. and McAulay, John E.",1953,46,metadc59447,19930087377,NACA-RM-E52J07,1953.9618246751527,0.18969378017022542,aircraft combustors turbojet engines,NACA-RM-E52J07
Performance of the Components of the XJ34-WE-32 Turbojet Engine Over a Range of Engine and Flight Conditions,"McAulay, John E. and Sobolewski, Adam E. and Smith, Ivan D.",1952,44,metadc59535,19930087487,NACA-RM-E51L10,1952.5575349195124,0.7002754137830688,turbojet engines exhaust nozzles,NACA-RM-E51L10
Full-Scale Free-Jet Investigation of a Two-Shock Side-Inlet Diffuser at Mach 2.75 and a Comparison With a Single-Shock Diffuser,"McAulay, John E.",1957,23,metadc62992,19930089520,NACA-RM-E57A31,1957.2015880598397,0.5012739800872884,aircraft diffusers ramjet engines,NACA-RM-E57A31
An Investigation of Several Supersonic Missile Configurations Directed Toward Minimizing Center-of-Pressure Travel,"Rainey, Robert W.",1952,103,metadc59334,19930087231,NACA-RM-L52G01,1952.4726963445225,0.49160088651172673,missiles missiles configurations,NACA-RM-L52G01
Aerodynamic Damping at Mach Numbers of 1.3 and 1.6 of a Control Surface on a Two-Dimensional Wing by a Free-Oscillation Method,"Tuovila, W. J. and Hess, Robert W.",1956,21,metadc62334,19930089191,NACA-RM-L56A26A,1956.1523538984895,0.18308943818768475,aerodynamics aircraft control,NACA-RM-L56A26A
Effect of Increase in Angle of Dead Rise on the Hydrodynamic Qualities of a Seaplane Configuration Incorporating High Wing Loading,"Kapryan, Walter J. and Weinstein, Irving",1956,31,metadc62936,19930089495,NACA-RM-L56H21,1956.30496412532,0.43559468038334526,hydrodynamics seaplanes,NACA-RM-L56H21
Static Stability and Control Characteristics of a Triangular Wing and Canard Configuration at Mach Numbers Form 2.58 to 3.53,"Hedstrom, C. Ernest and Blackaby, James R. and Peterson, Victor L.",1958,62,metadc64052,19930090034,NACA-RM-A58C05,1958.1935745250425,0.5437160871898192,aircraft stability aircraft control canard airplanes,NACA-RM-A58C05
Wind-Tunnel Investigation at Low Speed of a Wing Having 63 Degree Sweepback and a Drooped Tip,"Blackaby, James R.",1955,25,metadc61476,19930088795,NACA-RM-A55B14,1955.5672964935102,0.9400975059986036,aerodynamics aircraft design drooped tips,NACA-RM-A55B14
Estimation of Compressible Boundary-Layer Growth Over Insulated Surfaces With Pressure Gradient,"Englert, Gerald W.",1957,35,metadc57362,19930085222,NACA-TN-4022,1957.180444929713,0.11653744202465821,boundary layer characteristics pressure characteristics,NACA-TN-4022
Design and Test of Mixed-Flow Impellers 4: Experimental Results for Impeller Models MF-1 and MF-2 With Changes in Blade Height,"Hamrick, Joseph T. and Beede, William L. and Withee, Joseph R., Jr.",1954,32,metadc59936,19930087993,NACA-RM-E53L02,1954.4391289452462,0.052187196098013144,aircraft impellers aerodynamics,NACA-RM-E53L02
"Design and Test of Mixed-Flow Impellers 2: Experimental Results, Impeller Model MFI-1A","Withee, Joseph R., Jr. and Beede, William L.",1952,28,metadc59306,19930087192,NACA-RM-E52E22,1952.4398224425308,0.09173088187586742,aircraft impellers aircraft power,NACA-RM-E52E22
Low-Speed Investigation of a 0.16-Scale Model of the X-3 Airplane: Longitudinal Characteristics,"Delany, Noel K. and Hayter, Nora-Lee F.",1950,80,metadc64878,19930090545,NACA-RM-A50G06,1950.4259046770228,0.012194079866642338,X-3 aircraft flaps,NACA-RM-A50G06
Design and Experimental Investigation of Light-Weight Bases for Air-Cooled Turbine Rotor Blades,"Freche, John C. and McKinnon, Roy A.",1954,27,metadc60296,19930088168,NACA-RM-E54E10,1954.440019120514,0.8925045548965459,gas turbines aircraft turbines,NACA-RM-E54E10
A Comparison of Flight Measurements With Calculations of the Horizontal-Tail Root Bending Moments for a Jet-Powered Bomber Airplane,"Cooney, T. V.",1954,18,metadc60156,19930088109,NACA-RM-L54E06,1954.985272024724,0.8626547828300934,root bending moments aircraft tails,NACA-RM-L54E06
Experimental Investigation of the Effect of Entrance Width-to-Height Ratio on the Performance of an Auxiliary Scoop-Type Inlet at Mach Numbers From 0 to 1.3,"Brajnikoff, George B. and Stroud, John F.",1953,16,metadc59654,19930087644,NACA-RM-A53E28,1953.930169711833,0.6973171698818033,scoop-type inlets turbojet engines,NACA-RM-A53E28
Preliminary Investigation of a Variable-Area Auxiliary Air-Intake System at Mach Numbers From 0 to 1.3,"Scherrer, Richard and Stroud, John F. and Swift, John T.",1953,22,metadc59534,19930087485,NACA-RM-A53A13,1953.0062555748311,0.673834104222288,aircraft intakes turbojet engines,NACA-RM-A53A13
Experimental Investigation of the Effect of Forebody Bluntness on the Pressure Recovery and Drag of a Twin-Scoop Inlet-Body Combination at Mach Numbers of 1.4 and 1.7,"Stroud, John F.",1952,20,metadc59300,19930087185,NACA-RM-A51K14,1952.6402301476614,0.97614817837365,aircraft inlets forebody bluntness,NACA-RM-A51K14
Initial Results of a Flight Investigation of the Wing and Tail Loads on an Airplane Equipped With a Vane-Controlled Gust-Alleviation System,"Cooney, T. V. and Schott, Russell L.",1956,31,metadc56121,19930084592,NACA-TN-3746,1956.4850291357313,0.8161330275244837,aircraft wings aircraft tails,NACA-TN-3746
"Artificial Aging of Riveted Joints Made in Alclad 24S-T Sheet Using A17S-T, 17S-T, and 24S-T Rivets","Zamboky, A. N.",1944,6,metadc59854,19930087882,NACA-TN-948,1944.065654965852,0.3374557591805344,rivet strength aging characteristics,NACA-TN-948
Tests in the Ames 40- by 80-Foot Wind Tunnel of an Airplane Model With an Aspect Ratio 4 Triangular Wing and an All-Movable Horizontal Tail - High-Lift Devices and Lateral Controls,"Franks, Ralph W.",1953,45,metadc59454,19930087386,NACA-RM-A52K13,1953.6333135694053,0.651629544780512,aerodynamics triangular wings high-lift devices,NACA-RM-A52K13
Tests in the Ames 40- by 80-Foot Wind Tunnel of the Aerodynamic Characteristics of Airplane Models With Plain Spoiler Ailerons,"Franks, Ralph W.",1954,47,metadc60805,19930088406,NACA-RM-A54H26,1954.9952372656014,0.14472992000416518,aerodynamics spoiler ailerons,NACA-RM-A54H26
Tests in the Ames 40- by 80-Foot Wind Tunnel of Two Airplane Models Having Aspect Ratio 2 Trapezoidal Wings of Taper Ratios 0.33 and 0.20,"Franks, Ralph W.",1953,56,metadc59493,19930087434,NACA-RM-A52L16,1953.3057697638837,0.5585214297134499,wing-fuselage configurations aerodynamics,NACA-RM-A52L16
Analytical Study of the Comparative Pitch-Up Behavior of Several Airplanes and Correlation With Pilot Opinion,"Sadoff, Melvin and Stewart, John D. and Cooper, George E.",1957,70,metadc63418,19930089704,NACA-RM-A57D04,1957.9986633069811,0.3009179821779445,airplanes swept wings,NACA-RM-A57D04
The Application of a Simplified Lifting-Surface Theory to the Prediction of the Rolling Effectiveness of Plain Spoiler Ailerons at Subsonic Speeds,"Franks, Ralph W.",1954,29,metadc64804,19930090491,NACA-RM-A54H26a,1954.8025845891336,0.297014073723066,spoiler ailerons swept wings,NACA-RM-A54H26a
The Effect of Internal Pressure on the Buckling Stress of Thin-Walled Circular Cylinders Under Torsion,"Crate, Harold and Batdorf, S. B. and Baab, George W.",1944,24,metadc65448,19930090928,NACA-WR-L-67,1944.214168416895,0.6722055668817412,thin-walled cylinders internal pressure buckling stresses,NACA-WR-L-67 NACA-ARR-L4E27
Flame Speeds and Energy Considerations for Explosions in a Spherical Bomb,"Fiock, Ernest F. and Marvin, Charles F., Jr. and Caldwell, Frank R. and Roeder, Carl H.",1939,39,metadc66342,19930091759,NACA-TR-682,1939.2023198564316,0.23490361111136127,bombs flame speeds energy considerations,NACA-TR-682
Fuels for High-Compression Engines,"Sparrow, Stanwood W.",1926,481,metadc65884,19930091299,NACA-TR-232,1926.4342690574595,0.18090118202168626,aircraft fuel high-compression engines,NACA-TR-232
The Ames Supersonic Free-Flight Wind Tunnel,"Seiff, Alvin and James, Carlton S. and Canning, Thomas N. and Boissevain, Alfred G.",1952,30,metadc65566,19930090989,NACA-TR-1222,1952.247455319978,0.5088791814545451,wind tunnel testing aerodynamics,NACA-TR-1222
Duralumin and Its Corrosion,"Nelson, Wm.",1927,18,metadc65230,19930090773,NACA-TM-408,1927.103697302152,0.7751400665940332,duralumin metallic corrosion,NACA-TM-408
The Effect of Reduction Gearing on Propeller-Body Interference as Shown by Full-Scale Wind-Tunnel Tests,"Weick, Fred E.",1929,83,metadc65993,19930091409,NACA-TR-338,1929.4797580123015,0.9971257399004496,aircraft propellers propeller-body interference,NACA-TR-338
The Effectiveness at High Speeds of a 10-Percent-Chord Plain Trailing-Edge Flap on the NACA 65-210 Airfoil Section,"Ilk, Richard J.",1948,26,metadc57651,19930085383,NACA-RM-A8A21,1948.9773472063807,0.796638797485243,airfoils aircraft flaps trailing-edge flaps,NACA-RM-A8A21
Experimental Investigation of Forced-Convection Heat-Transfer Characteristics of Lead-Bismuth Eutectic,"Lubarsky, Bernard",1951,30,metadc58941,19930086755,NACA-RM-E51G02,1951.6427047586408,0.22962228075692204,heat transfer characteristics lead-bismuth eutectic,NACA-RM-E51G02
Determining Size of Drops in Fuel Mixture of Internal Combustion Engines,"Sauter, J.",1926,9,metadc65112,19930090697,NACA-TM-390,1926.451688574209,0.8189643278037553,fuel mixtures combustion engines,NACA-TM-390
Distribution of Pressure Over Model of the Upper Wing and Aileron of a Fokker D-VII Airplane,"Fairbanks, A. J.",1927,539,metadc65906,19930091321,NACA-TR-254,1927.3548948320063,0.0838858726309214,Fokker D-VII pressure distributions aircraft wings,NACA-TR-254
"Drag and Cooling With Various Forms of Cowling for A ""Whirlwind"" Radial Air-Cooled Engine - 2","Weick, Fred E.",1928,189,metadc65969,19930091384,NACA-TR-314,1928.673353117257,0.7842122990223375,drag characteristics aircraft cooling aircraft cowling,NACA-TR-314
Duralumin - Defects and Failures,"Nelson, Wm.",1927,14,metadc65268,19930090807,NACA-TM-443,1927.9576682801483,0.26544235630100876,duralumin material properties,NACA-TM-443
Effect of Oxygen on the Ignition of Liquid Fuels,"Pahl, H.",1929,17,metadc65327,19930090848,NACA-TM-497,1929.084834546272,0.10282829118057624,liquid fuels fuel ignition,NACA-TM-497
Effect of Normal Pressure on the Critical Compressive Stress of Curved Sheet,"Rafel, Norman",1942,8,metadc65418,19930090917,NACA-WR-L-258,1942.0825119665053,0.14530194269313634,pressure characteristics compressive stresses,NACA-WR-L-258 NACA-RB
Effective Gust Structure at Low Altitudes as Determined From the Reactions of an Airplane,"Donely, Philip",1939,263,metadc66352,19930091769,NACA-TR-692,1939.313889077549,0.044948437509320094,gust data meteorology,NACA-TR-692
"Drag and Cooling With Various Forms of Cowling for A ""Whirlwind"" Radial Air-Cooled Engine - 1","Weick, Fred E.",1928,163,metadc65968,19930091383,NACA-TR-313,1928.4240706231353,0.4283833344698498,aircraft engines engine cowling cooling testing,NACA-TR-313
Determination of the Profile Drag of an Airplane Wing in Flight at High Reynolds Numbers,"Bicknell, Joseph",1939,1,metadc66325,19930091742,NACA-TR-667,1939.9434295407461,0.6322536929282604,profile drag aircraft wings,NACA-TR-667
"The drag of airplane wheels, wheel fairings, and landing gears - 1","Herrnstein, William H., Jr. and Biermann, David",1934,193,metadc66142,19930091559,NACA-TR-485,1934.2907357039342,0.6550528712503744,aircraft wheels landing gear drag characteristics,NACA-TR-485
The Effect of Continuous Weathering on Light Metal Alloys Used in Aircraft,"Mutchler, Willard",1938,395,metadc66321,19930091738,NACA-TR-663,1938.2042937244173,0.057243241986589366,weathering effects metallic alloys,NACA-TR-663
The Effect of Water Vapor on Flame Velocity in Equivalent Carbon Monoxide and Oxygen Mixtures,"Fiock, Ernest F. and King, H. Kendall",1935,445,metadc66187,19930091604,NACA-TR-531,1935.1026352004053,0.8546395764001372,water vapor effects flame velocity,NACA-TR-531
Effect of Viscosity on Fuel Leakage Between Lapped Plungers and Sleeves and on the Discharge From a Pump-Injection System,"Rothrock, A. M. and Marsh, E. T.",1933,63,metadc66134,19930091551,NACA-TR-477,1933.305862154004,0.4004727659596534,aircraft fuel hydraulic injection systems,NACA-TR-477
The Exact Solution of Shear-Lag Problems in Flat Panels and Box Beams Assumed Rigid in the Transverse Direction,"Hildebrand, Francis B.",1943,90,metadc56652,19930084893,NACA-TN-894,1943.6598067376221,0.7427262883274978,shear-lag problems flat panels box beams,NACA-TN-894
"The ""Dornier Mercury"" Commercial Airplane With B.M.W. VI 600 HP. Engine",,1927,12,metadc62568,19930089290,NACA-AC-30,1927.8497366041843,0.8777907610251805,Dornier Mercury aircraft design,NACA-AC-30
"Dornier ""Superwal"" Commercial Seaplane: Two Rolls-Royce ""Condor"" 650 HP. Engines",,1927,10,metadc63001,19930089525,NACA-AC-31,1927.5628100990805,0.19271888600735698,Dornier Superwal seaplanes aircraft design,NACA-AC-31
The Drag of Zeppelin Airships,"Munk, Max M.",1923,217,metadc65768,19930091181,NACA-TR-117,1923.7592896164483,0.3389916856744748,airships drag characteristics,NACA-TR-117
Drag of Wings With End Plates,"Hemke, Paul E.",1927,251,metadc65920,19930091335,NACA-TR-267,1927.873960087381,0.9948521860235608,drag characteristics end plates aircraft wings,NACA-TR-267
Estimation of Neutron Energy for First Resonance From Absorption Cross Section for Thermal Neutrons,"Bogart, Donald",1951,18,metadc58950,19930086767,NACA-RM-E51G03,1951.039782432542,0.3061160100068756,neutron energy isotopes,NACA-RM-E51G03
The Effect of Changes in Compression Ratio Upon Engine Performance,"Sparrow, Stanwood W.",1925,397,metadc65856,19930091271,NACA-TR-205,1925.1060121711757,0.8466949942263249,aircraft engines compression ratio,NACA-TR-205
