title,creator,year,pp,id_hd,id_casi,id_repno,y,x,keywordsall,id_repno_all
Cyclic Engine Test of Cast Vitallium Turbine Buckets - I,"Farmer, J. Elmo",1947,29,metadc65489,20090026351,NACA-RM-SE7B07,1947.599098783243,0.00751513089687883,metals and metallic materials turbine buckets,NACA-RM-SE7B07 NACA-RM-E7B07
Calculation of the Pressure Distribution on Bodies of Revolution in the Subsonic Flow of a Gas Part 1 - Axially Symmetrical Flow,"Bilharz, Herbert",1947,31,metadc64507,20050028389,NACA-TM-1153-Pt-1,1947.249804775662,0.4962481668756198,pressure distributions axially symmetrical flow,NACA-TM-1153-Pt-1
Calculation of Wing Bending Moments and Tail Loads Resulting from the Jettison of Wing Tips During a Symmetrical Pull-Up,"Boshar, John",1947,16,metadc64586,20050028495,NACA-RM-SL7K18,1947.560361110391,0.053429619910906,aircraft wings aircraft tails aircraft pull-ups,NACA-RM-SL7K18
"Cooling of Gas Turbines 1 - Effects of Addition of Fins to Blade Tips and Rotor, Admission of Cooling Air Through Part of Nozzles, and Change in Thermal Conductivity of Turbine Components","Brown, W. Byron",1947,26,metadc63816,20030063985,NACA-RM-E7B11a,1947.2759837751826,0.2571139863741779,gas turbines turbine cooling,NACA-RM-E7B11a
The Crystal Structure at Room Temperature of Six Cast Heat-Resisting Alloys,"Rosenbaum, Burt M.",1947,6,metadc63862,20030064189,NACA-RM-E7D23,1947.7791077221884,0.4949861076447465,crystal structures heat-resistant alloys,NACA-RM-E7D23
"Characteristics of NACA 4400R Series Rectangular and Tapered Airfoils, Including the Effect of Split Flaps","Greenberg, Harry",1941,15,metadc65220,20090022096,NACA-SR-171,1941.1512174674378,0.7580510181981076,aerodynamics airfoils,NACA-SR-171
The Compressible Flow Past Various Plane Profiles Near Sonic Velocity,"Göthert, B.",1949,51,metadc64827,20050031088,NACA-TM-1203,1949.118872404985,0.21419492077508495,aerodynamics compressible flows,NACA-TM-1203
Contribution to the Design of Plywood Shells,"Blumrich, S.",1942,20,metadc63889,20030064935,NACA-TM-1031,1942.0730995246176,0.3629702630413447,plywood shells shell construction,NACA-TM-1031
Coolant-Flow Calibrations of Three Simulated Porous Gas-Turbine Blades,"Esger, Jack B.",1951,23,metadc65359,20090023707,NACA-RM-SE51C13,1951.2269618787957,0.7298708021863822,gas-turbine blades coolant flow,NACA-RM-SE51C13
Computation of Thin-Walled Prismatic Shells,"Vlasov, V. Z.",1949,51,metadc64989,20050243020,NACA-TM-1234,1949.5484654225556,0.9694946862671024,structural mechanics thin-walled shells,NACA-TM-1234
Aerodynamic Forces on a Vibrating Unstaggered Cascade,"Söhngen, H.",1957,16,metadc64042,20040040088,NACA-TM-1412,1957.8760657726993,0.5981695489716408,aerodynamics vibration effects,NACA-TM-1412
Aerodynamic Research on Fuselages with Rectangular Cross Section,"Maruhn, K.",1958,37,metadc64001,20030068816,NACA-TM-1414,1958.742763514248,0.7919716951052792,aerodynamics aircraft fuselages,NACA-TM-1414
Aeroelastic Problems of Airplane Design,"Küssner, H. G.",1956,51,metadc63886,20030064921,NACA-TM-1402,1956.3333796303953,0.49175219307045925,aircraft design aeroelastic effects,NACA-TM-1402
Aerodynamics of the Fuselage,"Multhopp, H.",1942,46,metadc63732,20000004246,NACA-TM-1036,1942.3995951978993,0.23123597589011913,aircraft fuselages aerodynamics,NACA-TM-1036
Altitude Acceleration Investigation of the RA-14 Avon Turbojet Engine,"Russey, Robert E.",1956,51,metadc65472,20090026342,NACA-RM-E56C01,1956.4694427979375,0.28900812288612177,RA-14 Avon turbojet engines aircraft engines,NACA-RM-E56C01
Altitude Performance and Operational Characteristics of YJ71-A-7 Turbojet Engine,"Smith, Ivan D.",1953,67,metadc65339,20090023637,NACA-RM-E53E13,1953.8534488816897,0.29079929879506894,YJ71-A-7 turbojet engines,NACA-RM-E53E13
Altitude-Wind-Tunnel Investigation of a 3000-Pound-Thrust Axial-Flow Turbojet Engine 3 - Analysis of Combustion-Chamber Performance,"Campbell, Carl E.",1948,47,metadc63848,20030064136,NACA-RM-E8B19,1948.5796253897645,0.7019587707503138,axial-flow turbojet engines combustion chambers,NACA-RM-E8B19
Altitude-Test-Chamber Investigation of the Endurance and Performance Characteristics of the J65-W-7 Engine at a Mach Number of 2.0,"Biermann, A. E.",1955,26,metadc65494,20090026354,NACA-RM-SE55B07,1955.1109678284206,0.971385167187796,J65-W-7 engines aircraft engines aircraft performance,NACA-RM-SE55B07
Altitude-Test-Chamber Investigation of a Solar Afterburner on the 24C Engine 1 - Operational Characteristics and Altitude Limits,"Dowman, Harry W.",1948,25,metadc64917,20050080795,NACA-RM-SE8G02,1948.8972332559183,0.15803243362405173,aircraft afterburners Solar afterburners,NACA-RM-SE8G02
Altitude-Wind-Tunnel Investigation of a 3000-Pound-Thrust Axial-Flow Turbojet Engine 6 - Analysis of Effects of Inlet Pressure Losses,"Sanders, Newell D.",1948,39,metadc63867,20030064194,NACA-RM-E8C16a,1948.5597337944068,0.16128025157901404,axial-flow turbojet engines pressure losses,NACA-RM-E8C16a
Altitude-Wind-Tunnel Investigation of Oil-System Performance of XR-4360-8 Engine in XTB2D-1 Airplane,"Conrad, E. William",1946,24,metadc65513,20090026443,NACA-RM-E6I04,1946.292271505391,0.6895883869265785,XR-4360-8 engines XTB2D-1 airplanes oil system performance,NACA-RM-E6I04
Altitude-Wind-Tunnel Investigation of Performance of Several Propellers on YP-47M Airplane at High Blade Loadings 4 - Curtiss 732-1C2-0 Four-Blade Propeller,"Saari, Martin J.",1946,21,metadc63856,20030064146,NACA-RM-E6J23,1946.9615929136314,0.3187771077153193,Curtiss 732-1C2-0 aircraft propellers,NACA-RM-E6J23
Altitude-Wind-Tunnel Investigation of Performance of Several Propellers on YP-47M Airplane at High Blade Loading 2 - Curtiss 838-1C2-18R1 Four-Blade Propeller,"Wallner, Lewis E.",1946,37,metadc63823,20030063996,NACA-RM-E6J14,1946.483774899839,0.4627353408348277,Curtiss 838-1C2-18R1 aircraft propellers,NACA-RM-E6J14
Altitude-Wind-Tunnel Investigation of Performance of Several Propellers on YP-47M Airplane at High Blade Loadings 6 - Hamilton Standard 6507A-2 Four- and Three-Blade Propellers,"Saari, Martin J.",1946,55,metadc63942,20030065899,NACA-RM-E6K26,1946.0983729932148,0.25655916096107956,aircraft propellers VP-47M,NACA-RM-E6K26
Altitude-Wind-Tunnel Investigation of Performance of Several Propellers on YP-47M Airplane at High Blade Loadings 5 - Curtiss 836-14C2-18R1 Four-Blade Propeller,"Saari, Martin J.",1946,51,metadc63780,20030063262,NACA-RM-E6J31,1946.285294364362,0.08894585699686952,Curtiss 836-14C2-18R1 propellers aircraft propellers,NACA-RM-E6J31
"Altitude-Wind-Tunnel Investigation of the 19B-2, 19B-8, and 19XB-1 Jet-Propulsion Engines 2 - Analysis of Turbine Performance of the 19B-8 Engine","Krebs, Richard P.",1947,25,metadc65402,20090025286,NACA-RM-E7A08,1947.9646354855063,0.7935923378142606,aircraft engines 19B-8 engines,NACA-RM-E7A08
Amplitude of Supersonic Diffuser Flow Pulsations,"Sterbentz, William H.",1952,23,metadc65164,20090016318,NACA-RM-E52I24,1952.7037776224413,0.37858484963238404,aircraft diffusers flow pulsations,NACA-RM-E52I24
Application of Theodorsen's Theory to Propeller Design,"Crigler, John L.",1948,49,metadc62828,19930093807,NACA-RM-L8F30,1948.4424834240142,0.06494089242784151,Theodorsen's theory aircraft propellers,NACA-RM-L8F30
Calculation of Stick Forces for an Elevator With a Spring Tab,"Greenberg, Harry",1944,21,metadc61595,19930092911,NACA-WR-L-129,1944.6618190365161,0.49435649177991114,aerodynamics stick force,NACA-WR-L-129 NACA-RB-L4F07
Calculation of the Aileron and Elevator Stick Forces and Rudder Pedal Forces for the Bell XP-83 Airplane (Project MX-511) in Spins,"Stone, Ralph W., Jr.",1945,22,metadc61570,19930092899,NACA-WR-L-575,1945.8945042218375,0.11964509355843611,aircraft control aileron forces elevator stick forces Bell XP-83,NACA-WR-L-575 NACA-MR-L5H29
Characteristics of Several Single- and Dual-Rotating Propellers in Negative Thrust,"Gray, W. H.",1945,100,metadc62187,19930093340,NACA-WR-L-634,1945.1921823462944,0.8781233917790979,aircraft design single-rotating propellers dual-rotating propellers propeller testing,NACA-WR-L-634 NACA-MR-L5C07
Characteristics of the BMW 801D2 Automatic Engine Control as Determined From Bench Tests,"Scharer, M. E.",1945,57,metadc62109,19930093290,NACA-WR-E-192,1945.9793104901394,0.10880330344169487,aircraft testing engine control BMW 301D2,NACA-WR-E-192 NACA-MR-E5D19
Calculation of Wing Spars,"Müller-Breslau, H.",1921,12,metadc64944,20050241729,NACA-TM-35,1921.3086099986863,0.32682389924732846,computer programming and software calculations,NACA-TM-35
Calibration Tunnel for High Speed,"Pretsch, J.",1946,2,metadc64943,20050241728,NACA-TM-1103,1946.5260672042812,0.9951830423993568,aerodynamics aircraft testing,NACA-TM-1103
Calculations of Intake-Air Cooling Resulting From Water Injection and of Water Recovery From Exhaust Gas,"Rothrock, Addison M.",1944,20,metadc61929,19930093159,NACA-WR-E-95,1944.979678533018,0.8097469476376223,aircraft cooling aircraft power thermodynamics,NACA-WR-E-95 NACA-RB-E4H26
Calculations of Economy of 18-Cylinder Radial Aircraft Engine With Exhaust-Gas Turbine Geared to the Crankshaft,"Hannum, Richard W.",1945,227,metadc60105,19930091900,NACA-TR-822,1945.8528745685896,0.4380863890901423,aircraft engines aircraft power,NACA-TR-822
Calibrations of Service Pitot Tubes in the Langley 24-Inch High-Speed Tunnel,"Lindsey, W. F.",1946,14,metadc62408,19930093488,NACA-WR-L-580,1946.867631765301,0.6750267752323016,calibration testing pitot tubes Kollsman type G-1 NAF No. 1,NACA-WR-L-580 NACA-MR-L6A08
Tuft Studies of the Flow over a Wing at Four Angles of Sweep,"Hieser, Gerald",1947,47,metadc64280,20050019390,NACA-RM-L7C05a,1947.296538291455,0.5482579886332322,aerodynamics tuft studies aircraft wings,NACA-RM-L7C05a
Wind Tunnel Development of Means to Alleviate Buffeting of the North American XP-82 Airplane at High Speeds,"Anderson, Joseph L.",1947,89,metadc64015,20040010410,NACA-RM-A6L10,1947.8271758427366,0.6824203780630542,North American XP-82 buffeting characteristics,NACA-RM-A6L10
Data Obtained in the Flight Measurements to Determine the Stability and Control Characteristics of a C-54D Airplane (AAF No. 42-72713) and a Summary of the Test Program,"Talmage, Donald B.",1947,95,metadc64130,20050019271,NACA-RM-L7L17a,1947.201182863112,0.4470810219364042,aircraft stability and control C-54D,NACA-RM-L7L17a
"Design and Evaluation of a Turbojet Exhaust Simulator, Utilizing a Solid-Propellant Rocket Motor, for Use in Free-Flight Aerodynamic Research Models","de Moraes, Carlos A.",1954,25,metadc64390,20050019463,NACA-RM-L54I15,1954.0937853854625,0.9696331914796188,aircraft propulsion and power rocket motors,NACA-RM-L54I15
Constant-Pressure Combustion Charts Including Effects of Diluent Addition,"Turner, L. Richard",1949,25,metadc60254,19930092002,NACA-TR-937,1949.0225219364402,0.7244259282735492,aircraft combustion calculation charts,NACA-TR-937
Contribution to the Problem of Flow at High Speed,"Schmieden, C.",1949,96,metadc64534,20050028459,NACA-TM-1233,1949.7417527206753,0.7605300687346617,fluid mechanics and thermodynamics aerodynamics,NACA-TM-1233
Continuous Use of Internal Cooling to Suppress Knock in Aircraft Engines Cruising at High Power,"Bell, Arthur H.",1944,22,metadc61998,19930093206,NACA-WR-E-55,1944.268958373601,0.35865182812082563,aircraft fuels aircraft engines,NACA-WR-E-55 NACA-ARR-E4H15
Control Performance of General Electric Fuel and Torque Regulator Operating on T31-3 Turbine-Propeller Engine in Sea-Level Test Stand,"Oppenheimer, Frank L.",1951,38,metadc65338,20090023636,NACA-RM-SE1H20,1951.904137749222,0.12847343999633354,aircraft propulsion aircraft power,NACA-RM-SE1H20
The Conversion of Energy in a Radiator,"Weise, A.",1938,17,metadc63307,19930094547,NACA-TM-869,1938.4358113967116,0.15097230598431555,aircraft radiators cooling drag,NACA-TM-869
The Coupling of Flexural Propeller Vibrations with the Torsional Crankshaft Vibrations,"Meyer, J.",1943,55,metadc64419,20050019482,NACA-TM-1051,1943.263971310159,0.2684702442575565,mechanical engineering aircraft propellers,NACA-TM-1051
Correlation Tests of the Ditching Behavior of an Army B-24D Airplane and a 1/16-Size Model,"Jarvis, George A.",1946,18,metadc62618,19930093655,NACA-WR-L-617,1946.46866802425,0.7760726532901612,aerodynamics B-24D ditching behavior,NACA-WR-L-617 NACA-MR-L6A03
Correlation of the Characteristics of Single-Cylinder and Flight Engines in Tests of High-Performance Fuels in an Air-Cooled Engine 2 - Knock-Limited Charge-Air Flow and Cylinder Temperatures,"Brown, Kenneth D.",1945,9,metadc62547,19930093600,NACA-WR-E-272,1945.766229516643,0.6123545481499658,aircraft design aircraft testing aircraft performance,NACA-WR-E-272 NACA-MR-E5J12
Correlation of Wind-Tunnel Predictions With Flight Tests of a Twin-Engine Airplane 1: Longitudinal-Stability and -Control Characteristics,"Delany, Noel K.",1945,61,metadc61036,19930092584,NACA-WR-A-86,1945.4583798299464,0.4100953016109308,aircraft stability aircraft control testing correlations longitudinal stability longitudinal control,NACA-WR-A-86 NACA-MR-A5D04
Correlation of Wind-Tunnel Predictions With Flight Tests of a Twin-Engine Patrol Airplane 2: Lateral- and Directional-Stability and Control Characteristics,"Delany, Noel K.",1945,47,metadc61041,19930092585,NACA-WR-A-71,1945.2633523134448,0.05121095391561148,aircraft design aircraft stability aircraft control testing correlations,NACA-WR-A-71 NACA-MR-A5H30
"Bibliography of NACA Papers on Rotating-Wing Aircraft, July 1948","Gessow, Alfred",1948,10,metadc62756,19930093750,NACA-RM-L7J30,1948.8147777758447,0.31786223121584967,bibliography rotating-wing aircraft aircraft design,NACA-RM-L7J30
A Brief Study of the Speed Reduction of Overtaking Airplanes by Means of Air Brakes,"Pearson, H. A.",1942,19,metadc65165,20090016320,NACA-ACR,1942.3984710996754,0.133333378424759,aerodynamics air brakes,NACA-ACR NACA-SR-220
Axial Superchargers,"Betz, A.",1944,10,metadc63078,19930094393,NACA-TM-1073,1944.9079235201084,0.8124167823525735,aircraft superchargers aircraft propellers,NACA-TM-1073
Buckling Tests on Eccentrically Loaded Beam Columns,"Cassens, J.",1941,22,metadc63123,19930094427,NACA-TM-989,1941.5844131822923,0.9360243133566684,buckling tests material properties,NACA-TM-989
Wind-Tunnel Investigation of a 1/5-Scale Model of the Ryan XF2R Airplane,"Wong, Park Y.",1947,112,metadc65578,20090026606,NACA-Rm-SA7E26,1947.4145184506688,0.11310626889927544,aerodynamics Ryan XF2R,NACA-Rm-SA7E26
Wind-Tunnel Investigation of the Static Longitudinal Stability Characteristics of a 0.15-Scale Model of the Hermes A-1E2 Missile at High Subsonic Mach Numbers,"Alford, William J., Jr.",1952,22,metadc64720,20050029458,NACA-RM-SL52I10,1952.369317562903,0.5405414627714998,missile stability Hermes A-1E2 missile,NACA-RM-SL52I10
Wind-Tunnel Tests of a 1/6-Scale Model of Republic XF-12 Vertical Tail with Stub Fuselage and Stub Horizontal Tail,"MacLachlan, Robert",1945,62,metadc64933,20050185538,NACA-MR-L5E21,1945.7319085268598,0.42677055130305175,Republic XF-12 stub fuselages stub tails,NACA-MR-L5E21
Accelerations in Landing with a Tricycle-Type Landing Gear,"Jones, Robert T.",1937,17,metadc65079,20090014889,NACA-SR-61,1937.6084789684642,0.22439482299639946,aircraft safety aircraft landings,NACA-SR-61
Airscrew Gyroscopic Moments,"Bock, G.",1946,7,metadc64274,20050019386,NACA-TM-1099,1946.6897463740431,0.22621834571974397,airscrews aircraft control,NACA-TM-1099
Analysis of Experimental Investigations of the Planing Process of the Surface of Water,"Sottorf, W.",1944,58,metadc63917,20030065218,NACA-TM-1061,1944.8220124429483,0.2849502965398114,planing process water landings,NACA-TM-1061
An Analysis of the Full-Floating Journal Bearing,"Shaw, M. C.",1947,41,metadc65003,20090012110,NACA-RM-E7A28a,1947.8229668443607,0.10746281939360358,mechanical engineering bearings,NACA-RM-E7A28a
Analysis of V-G Records From the SNJ-4 Airplane,"Wilkerson, M.",1945,12,metadc62613,19930093649,NACA-WR-L-578,1945.6272748620377,0.576958498357014,data analysis SNJ-4 maneuver-load data analysis,NACA-WR-L-578 NACA-MR-L5L06
Aerodynamic Characteristics of a Circular Cylinder at Mach Number 6.86 and Angles of Attack Up to 90 Degrees,"Penland, Jim A.",1954,30,metadc62708,19930093717,NACA-RM-L54A14,1954.9516816847856,0.2987325770452016,aerodynamics missile testing,NACA-RM-L54A14
"An Approximate Method of Calculating the Deformations of Wings Having Swept, M or W, A, and Swept-Tip Plan Forms","Zender, George W.",1952,27,metadc64347,20050019432,NACA-RM-L53A23,1952.9110572787251,0.3212325613371314,aerodynamics aircraft wings,NACA-RM-L53A23
An Approximate Determination of the Power Required to Move Control Surfaces as Related to Control-Booster Design,"Johnson, Harold I.",1945,16,metadc61654,19930092950,NACA-WR-L-102,1945.3520542525803,0.9259002377968544,aircraft power control boosters aircraft design,NACA-WR-L-102 NACA-RB-L5F27
Average Skin-Friction Drag Coefficients From Tank Tests of a Parabolic Body of Revolution (NACA RM-10),"Mottard, Elmo J.",1954,7,metadc60535,19930092189,NACA-TR-1161,1954.963593528278,0.6140887589879762,drag coefficients hydrodynamics,NACA-TR-1161
An Approximate Method of Shear-Lag Analysis for Beams Loaded at Right Angles to the Plane of Symmetry of the Cross Section,"Kuhn, Paul",1943,12,metadc61305,19930092743,NACA-WR-L-324,1943.2134922539663,0.9176259492077312,aircraft design shear-lag analysis,NACA-WR-L-324 NACA-RB-3I22
